Customer ID,CIBIL ID,Customer Name,Age,Gender,Marital Status,PAN Number,Phone,Email,Address,Type of Property (Rented/Owned),Postal code,Education level,Employment Status,Experience,Salary,CIBIL Score,Product Type,Loan Amount,Interest Rate,Loan Tenure,Eligibility (0/1)
HDFC-CUST-0338,844360221,Ayaan Agarwal,31,Male,Married,WGFWP1035Q,9499655539,ayaanagarwal92@yahoo.com,"Nagpur, Maharashtra",Rented,440001,Diploma,Government,5,50677,650,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0339,522766264,Yashvi Gupta,37,Male,Single,LXXVV7522V,6303055789,yashvigupta17@rediffmail.com,"Pune, Maharashtra",Owned,411014,Diploma,Salaried,4,39341,789,Platinum Personal Loan,156000,8.45,36,1
HDFC-CUST-0340,245581871,Aditya Tripathi,29,Female,Married,CEVBX5025S,9457361101,adityatripathi79@icici.com,"Noida, Uttar Pradesh",Owned,201301,Graduate,Student,7,21628,705,Gold Credit Card Loan,56000,17.82,18,1
HDFC-CUST-0341,417608368,Nikita Mishra,27,Female,Married,GKHQI4262R,7365617108,nikitamishra75@rediffmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Salaried,7,37510,717,Gold Personal Loan,122000,12.17,12,1
HDFC-CUST-0342,948313374,Krishna Deshmukh,36,Male,Single,NINCH6511Y,9786199677,krishnadeshmukh44@yahoo.com,"Pune, Maharashtra",Owned,411001,Postgraduate,Salaried,6,15611,767,Gold Credit Card Loan,50000,15.95,30,1
HDFC-CUST-0343,420179599,Mahika Chauhan,36,Female,Married,AYBKQ1428G,7628043577,mahikachauhan89@icici.com,"Mumbai, Maharashtra",Owned,400001,Graduate,Salaried,8,30402,641,Silver Personal Loan,50000,20.04,30,1
HDFC-CUST-0344,725207077,Jiya Jadhav,30,Male,Single,PJCQH3911X,6374112102,jiyajadhav83@icici.com,"Jaipur, Rajasthan",Rented,302001,Graduate,Salaried,11,41901,747,Gold Credit Card Loan,160000,18.31,36,1
HDFC-CUST-0345,835230005,Ananya Shah,30,Female,Married,FIFJF9269E,6648780935,ananyashah14@icici.com,"Nashik, Maharashtra",Owned,422001,Graduate,Self-Employed,10,49827,732,Gold Personal Loan,170000,12.57,24,1
HDFC-CUST-0346,80242263,Sai Sawant,36,Male,Married,WCXPZ7742O,7606356840,saisawant83@outlook.com,"Mumbai, Maharashtra",Owned,400001,Postgraduate,Student,0,14356,754,Gold Credit Card Loan,50000,16.8,12,1
HDFC-CUST-0347,89190882,Myra Shukla,22,Female,Married,SOEDI1590E,8933223429,myrashukla37@outlook.com,"Kolkata, West Bengal",Owned,700001,10th Pass,Salaried,0,75319,740,Gold Personal Loan,421000,12.21,36,1
HDFC-CUST-0348,84839848,Vihaan Pillai,23,Female,Single,FJVCE9717D,9739420545,vihaanpillai68@gmail.com,"Kolkata, West Bengal",Owned,700001,12th Pass,Government,10,31128,892,Platinum Credit Card Loan,249000,12.85,42,1
HDFC-CUST-0349,199781811,Tanmay Reddy,28,Male,Married,VWAZS8081A,7514052726,tanmayreddy30@rediffmail.com,"Nashik, Maharashtra",Owned,422001,12th Pass,Government,1,77938,675,Silver Personal Loan,229000,18.24,24,1
HDFC-CUST-0350,985166349,Nisha Pandey,32,Female,Single,JVQAA0471N,6577113240,nishapandey70@rediffmail.com,"Kolhapur, Maharashtra",Rented,416003,12th Pass,Salaried,5,49525,683,Gold Credit Card Loan,0,0.0,0,0
HDFC-CUST-0351,558714659,Arnav Das,36,Female,Married,RCMVO1581V,6772622737,arnavdas69@icici.com,"Nashik, Maharashtra",Owned,422001,10th Pass,Salaried,1,28956,676,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0352,387408727,Aditya Parekh,46,Male,Married,ZAQVG3048G,9426512793,adityaparekh33@outlook.com,"Jaipur, Rajasthan",Rented,302001,Graduate,Salaried,0,97177,681,Gold Credit Card Loan,288000,19.61,42,1
HDFC-CUST-0353,550556911,Mahika Verma,41,Male,Single,ZVDSD3459Q,7399182073,mahikaverma86@yahoo.com,"Kolhapur, Maharashtra",Owned,416003,Postgraduate,Salaried,8,22022,675,Silver Personal Loan,52000,18.12,24,1
HDFC-CUST-0354,904187892,Ishaan Mishra,33,Male,Married,TDYPW2992Q,9841902539,ishaanmishra88@icici.com,"Ahmedabad, Gujarat",Owned,380001,10th Pass,Self-Employed,9,72836,803,Platinum Credit Card Loan,324000,12.94,48,1
HDFC-CUST-0355,856187789,Ishaan Shetty,34,Female,Married,GJFYD4756G,9123655752,ishaanshetty66@outlook.com,"Ahmedabad, Gujarat",Owned,380001,Graduate,Salaried,4,65968,819,Platinum Personal Loan,437000,7.8,42,1
HDFC-CUST-0356,636230745,Aditya Parekh,26,Female,Single,MPWRU7219T,8284740178,adityaparekh45@outlook.com,"Nashik, Maharashtra",Rented,422001,PhD,Government,0,34326,680,Gold Credit Card Loan,81000,19.69,18,1
HDFC-CUST-0357,706448038,Karthik Tiwari,34,Female,Married,CUSOV3593T,6579517369,karthiktiwari63@rediffmail.com,"Pune, Maharashtra",Rented,411001,Graduate,Self-Employed,4,92284,662,Silver Personal Loan,168000,18.06,12,1
HDFC-CUST-0358,777140358,Mahika Verma,32,Male,Married,AYCXU7828L,8924049272,mahikaverma80@outlook.com,"Noida, Uttar Pradesh",Rented,201301,Postgraduate,Salaried,8,35299,753,Gold Credit Card Loan,150000,16.17,36,1
HDFC-CUST-0359,160079681,Karthik Das,37,Female,Single,SQIME3273Z,9879315975,karthikdas81@icici.com,"Thane, Maharashtra",Owned,400601,Postgraduate,Salaried,0,46211,681,Gold Personal Loan,0,0.0,0,0
HDFC-CUST-0360,20684554,Aarohi Sawant,27,Female,Single,XCYVX2509O,6219026284,aarohisawant37@yahoo.com,"Gurugram, Haryana",Owned,122001,10th Pass,Salaried,7,45560,764,Gold Credit Card Loan,113000,15.79,30,1
HDFC-CUST-0361,518237982,Saanvi Tiwari,38,Female,Married,XZTSZ8239H,8506387750,saanvitiwari74@rediffmail.com,"Thane, Maharashtra",Owned,400601,Postgraduate,Salaried,6,37402,734,Gold Personal Loan,207000,12.26,36,1
HDFC-CUST-0362,245635891,Pranav Chauhan,46,Male,Single,LPBZA4684W,7039228054,pranavchauhan27@rediffmail.com,"Delhi, Delhi",Rented,110001,PhD,Salaried,8,59996,614,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0363,768348131,Sara Tiwari,33,Female,Married,ZBTPU0041G,7979809730,saratiwari61@icici.com,"Noida, Uttar Pradesh",Owned,201301,10th Pass,Student,6,35687,828,Platinum Personal Loan,218000,7.32,24,1
HDFC-CUST-0364,916123895,Mahika Bose,37,Female,Single,GFJQC4028B,6600903385,mahikabose57@gmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Salaried,2,16687,846,Platinum Credit Card Loan,54000,12.72,24,1
HDFC-CUST-0365,953415332,Trisha Yadav,40,Female,Married,WEDVA0599Z,8916510116,trishayadav53@rediffmail.com,"Kolhapur, Maharashtra",Rented,416003,Postgraduate,Self-Employed,11,88306,677,Silver Personal Loan,243000,17.22,36,1
HDFC-CUST-0366,434434347,Nisha Shukla,31,Female,Single,BZMVR7580U,8957576217,nishashukla47@rediffmail.com,"Pune, Maharashtra",Rented,411014,Graduate,Salaried,5,17420,693,Gold Credit Card Loan,0,0.0,0,0
HDFC-CUST-0367,98702260,Siddharth Nair,36,Male,Single,CXTOE3009M,7358645856,siddharthnair15@yahoo.com,"Chennai, Tamil Nadu",Rented,600001,Graduate,Salaried,6,67031,740,Gold Personal Loan,311000,12.26,30,1
HDFC-CUST-0368,408381720,Jiya Pandey,34,Male,Married,AGVVZ9838B,7126845862,jiyapandey93@outlook.com,"Gurugram, Haryana",Rented,122001,Postgraduate,Self-Employed,2,80801,743,Gold Credit Card Loan,224000,17.43,42,1
HDFC-CUST-0369,194128178,Kavya Iyer,35,Female,Single,RBCEU0517V,9228273820,kavyaiyer73@yahoo.com,"Pune, Maharashtra",Owned,411045,Postgraduate,Self-Employed,4,26659,766,Gold Personal Loan,81000,10.38,18,1
HDFC-CUST-0370,637048621,Dhruv Menon,28,Female,Single,DPBYT1235E,8821490395,dhruvmenon38@yahoo.com,"Chennai, Tamil Nadu",Owned,600001,Graduate,Salaried,2,32573,861,Platinum Credit Card Loan,195000,12.22,12,1
HDFC-CUST-0371,626476639,Siya Das,34,Male,Single,BNASS3096A,9003587050,siyadas70@icici.com,"Jaipur, Rajasthan",Rented,302001,Graduate,Salaried,5,23012,708,Gold Personal Loan,62000,11.4,36,1
HDFC-CUST-0372,449436152,Myra Salunkhe,38,Male,Single,WFHTZ3217N,8147524839,myrasalunkhe63@rediffmail.com,"Pune, Maharashtra",Owned,411014,Graduate,Salaried,13,35924,664,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0373,949025196,Krishna Chauhan,46,Male,Married,SUJMW7333P,6549984138,krishnachauhan94@rediffmail.com,"Thane, Maharashtra",Owned,400601,Graduate,Salaried,1,34290,623,Silver Personal Loan,50000,19.03,36,1
HDFC-CUST-0374,306394313,Ayaan Bhat,42,Male,Single,IGTTM6756B,6700808392,ayaanbhat29@yahoo.com,"Nashik, Maharashtra",Rented,422001,Diploma,Salaried,0,59069,669,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0375,518995898,Siya Singh,51,Male,Single,DXKOQ6282D,7900844759,siyasingh56@rediffmail.com,"Pune, Maharashtra",Owned,411045,Graduate,Salaried,12,77018,718,Gold Personal Loan,486000,11.76,36,1
HDFC-CUST-0376,490234407,Arjun Yadav,28,Male,Married,RXCYY1627Z,6394659325,arjunyadav76@gmail.com,"Hyderabad, Telangana",Owned,500001,Graduate,Self-Employed,5,92432,846,Platinum Credit Card Loan,675000,13.09,42,1
HDFC-CUST-0377,429906351,Myra Kulkarni,41,Female,Married,DZQTA3930V,8638874397,myrakulkarni80@yahoo.com,"Nagpur, Maharashtra",Owned,440001,Postgraduate,Salaried,3,30199,684,Gold Personal Loan,89000,13.51,18,1
HDFC-CUST-0378,170462736,Arnav Deshmukh,35,Male,Single,JEUUW0088T,6168487117,arnavdeshmukh35@gmail.com,"Pune, Maharashtra",Rented,411001,Postgraduate,Salaried,10,36027,736,Gold Credit Card Loan,115000,17.66,24,1
HDFC-CUST-0379,656524875,Krishna Salunkhe,52,Male,Married,MSMTP8450G,8159670139,krishnasalunkhe30@rediffmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Self-Employed,4,19824,719,Gold Personal Loan,50000,11.87,36,1
HDFC-CUST-0380,334572164,Atharv Chatterjee,28,Male,Single,BITQV0770X,6379669573,atharvchatterjee55@rediffmail.com,"Mumbai, Maharashtra",Rented,400001,12th Pass,Salaried,13,26734,803,Platinum Credit Card Loan,73000,12.87,18,1
HDFC-CUST-0381,303395247,Myra Das,27,Female,Single,XLDTK0139U,7307615103,myradas29@outlook.com,"Nagpur, Maharashtra",Rented,440001,12th Pass,Salaried,9,64800,897,Platinum Personal Loan,459000,7.8,42,1
HDFC-CUST-0382,883904423,Mahika Menon,29,Male,Single,RJCYS6154G,9496336655,mahikamenon53@outlook.com,"Jaipur, Rajasthan",Rented,302001,Postgraduate,Government,4,107661,683,Gold Credit Card Loan,0,0.0,0,0
HDFC-CUST-0383,499703177,Karthik Das,21,Female,Married,OPIFD3692S,7825838313,karthikdas77@rediffmail.com,"Pune, Maharashtra",Owned,411045,Postgraduate,Salaried,15,21579,686,Gold Personal Loan,57000,13.56,30,1
HDFC-CUST-0384,748021067,Isha Nair,30,Female,Single,QIVMD2396R,7869517717,ishanair46@yahoo.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Salaried,4,29745,793,Platinum Credit Card Loan,108000,13.26,24,1
HDFC-CUST-0385,43167637,Reyansh Shah,28,Female,Married,ZLJEL3941T,9253003418,reyanshshah58@icici.com,"Nagpur, Maharashtra",Owned,440001,Diploma,Salaried,9,39475,768,Gold Personal Loan,200000,11.16,30,1
HDFC-CUST-0386,419226508,Aditya More,35,Male,Married,SMYDC1703L,8030404765,adityamore21@yahoo.com,"Delhi, Delhi",Rented,110001,Graduate,Government,7,55218,849,Platinum Credit Card Loan,316000,13.23,30,1
HDFC-CUST-0387,858310662,Karthik Salunkhe,37,Male,Single,TYYDI3635J,9074020243,karthiksalunkhe20@icici.com,"Chennai, Tamil Nadu",Rented,600001,12th Pass,Student,11,16010,761,Gold Personal Loan,50000,10.47,18,1
HDFC-CUST-0388,883065825,Isha More,49,Female,Single,FPIIG1206U,9213192772,ishamore98@yahoo.com,"Jaipur, Rajasthan",Rented,302001,10th Pass,Salaried,12,49447,695,Gold Credit Card Loan,0,0.0,0,0
HDFC-CUST-0389,335102148,Tanmay Sharma,42,Male,Married,WFYKI9614R,8769010000,tanmaysharma45@gmail.com,"Nashik, Maharashtra",Rented,422001,Postgraduate,Self-Employed,6,36296,761,Gold Personal Loan,152000,10.76,30,1
HDFC-CUST-0390,471060484,Arjun Ghosh,29,Female,Married,HADDL9991U,6891174862,arjunghosh12@icici.com,"Pune, Maharashtra",Rented,411001,12th Pass,Salaried,3,39712,798,Platinum Credit Card Loan,197000,13.84,18,1
HDFC-CUST-0391,354416351,Aarav Chauhan,27,Male,Married,YWSSF2691W,9890585777,aaravchauhan16@outlook.com,"Nashik, Maharashtra",Owned,422001,12th Pass,Salaried,8,52563,777,Platinum Personal Loan,377000,7.98,42,1
HDFC-CUST-0392,558171826,Nikita Mehta,38,Female,Single,KMJHV7453N,6683347810,nikitamehta74@yahoo.com,"Ahmedabad, Gujarat",Rented,380001,12th Pass,Government,3,48154,756,Gold Credit Card Loan,147000,15.58,24,1
HDFC-CUST-0393,648810751,Reyansh Shetty,23,Male,Married,ONOGO9767P,6383958234,reyanshshetty23@yahoo.com,"Chennai, Tamil Nadu",Owned,600001,Graduate,Government,14,38590,795,Platinum Personal Loan,418000,8.13,24,1
HDFC-CUST-0394,696569432,Ayaan Patil,49,Female,Single,KVOCV0011Y,6041960533,ayaanpatil48@rediffmail.com,"Chennai, Tamil Nadu",Rented,600001,Graduate,Salaried,7,37867,802,Platinum Credit Card Loan,126000,13.12,12,1
HDFC-CUST-0395,782401879,Navya Parekh,43,Male,Single,PWYRZ3970I,6077947290,navyaparekh49@icici.com,"Chennai, Tamil Nadu",Rented,600001,Diploma,Self-Employed,5,44011,817,Platinum Personal Loan,210000,7.32,42,1
HDFC-CUST-0396,701368247,Meera Patil,30,Male,Single,SKYQB5649J,7064690423,meerapatil93@yahoo.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Salaried,7,33244,765,Gold Credit Card Loan,93000,15.53,24,1
HDFC-CUST-0397,981156493,Sai Deshmukh,21,Male,Single,TYOLJ6056U,6404700864,saideshmukh74@yahoo.com,"Thane, Maharashtra",Owned,400601,Graduate,Self-Employed,1,40416,708,Gold Personal Loan,124000,11.74,18,1
HDFC-CUST-0398,421568068,Atharv Salunkhe,45,Male,Married,RPDBF3733Q,6165081988,atharvsalunkhe34@rediffmail.com,"Gurugram, Haryana",Owned,122001,Postgraduate,Student,2,53376,730,Gold Credit Card Loan,219000,17.99,42,1
HDFC-CUST-0399,678671527,Ayaan Patil,33,Female,Single,ZOGTV3220N,6870693687,ayaanpatil26@rediffmail.com,"Nagpur, Maharashtra",Rented,440001,Postgraduate,Student,11,31770,804,Platinum Personal Loan,193000,7.36,18,1
HDFC-CUST-0400,571369560,Mahika Tripathi,44,Male,Single,OSUUB2269K,8869844785,mahikatripathi81@icici.com,"Nashik, Maharashtra",Owned,422001,Postgraduate,Salaried,3,34506,663,Silver Credit Card Loan,58000,24.74,24,1
HDFC-CUST-0401,752451722,Nikita Ghosh,21,Female,Married,PFYIG1913V,9256167861,nikitaghosh97@outlook.com,"Chennai, Tamil Nadu",Rented,600001,10th Pass,Self-Employed,2,65177,746,Gold Personal Loan,172000,11.88,18,1
HDFC-CUST-0402,510495431,Yashvi Joshi,29,Male,Married,VJKSY4320D,9890199495,yashvijoshi45@icici.com,"Aurangabad, Maharashtra",Rented,431001,Graduate,Salaried,8,33851,692,Gold Credit Card Loan,65000,19.94,18,1
HDFC-CUST-0403,815328826,Rudra Gupta,34,Female,Married,ZBBCN1074B,6036242652,rudragupta80@outlook.com,"Aurangabad, Maharashtra",Owned,431001,12th Pass,Government,11,86294,722,Gold Personal Loan,488000,12.51,24,1
HDFC-CUST-0404,707264830,Ishaan Kulkarni,34,Female,Married,DGKGP8920V,8488428441,ishaankulkarni59@icici.com,"Noida, Uttar Pradesh",Owned,201301,PhD,Self-Employed,9,55337,809,Platinum Credit Card Loan,376000,12.75,24,1
HDFC-CUST-0405,333479022,Riya Mishra,30,Female,Married,PJSPS3723M,8222640926,riyamishra67@gmail.com,"Jaipur, Rajasthan",Owned,302001,Diploma,Self-Employed,10,43597,733,Gold Personal Loan,177000,11.97,30,1
HDFC-CUST-0406,410865788,Isha Bose,39,Female,Single,FPNNF0302W,7060094282,ishabose33@yahoo.com,"Pune, Maharashtra",Owned,411014,Graduate,Salaried,3,50036,723,Gold Credit Card Loan,236000,18.84,42,1
HDFC-CUST-0407,501011885,Rudra Chatterjee,25,Female,Married,XGVFS0181D,9531517312,rudrachatterjee12@icici.com,"Pune, Maharashtra",Rented,411045,Postgraduate,Salaried,0,18237,625,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0408,545482532,Pranav Gaikwad,33,Male,Single,SSEPB9125P,9578465758,pranavgaikwad61@outlook.com,"Kolkata, West Bengal",Rented,700001,10th Pass,Self-Employed,12,26186,772,Platinum Credit Card Loan,63000,13.69,36,1
HDFC-CUST-0409,192161339,Yashvi Shetty,35,Female,Single,JIFAL6187X,7632024444,yashvishetty36@rediffmail.com,"Pune, Maharashtra",Owned,411014,Graduate,Salaried,5,22019,765,Gold Personal Loan,82000,10.68,36,1
HDFC-CUST-0410,338587456,Mahika Patil,38,Female,Single,NMYWM3191D,7750563436,mahikapatil54@icici.com,"Delhi, Delhi",Rented,110001,Graduate,Salaried,5,42964,871,Platinum Credit Card Loan,183000,13.38,36,1
HDFC-CUST-0411,592910772,Siya Chauhan,40,Male,Married,DVIST6171T,9220014178,siyachauhan64@icici.com,"Mumbai, Maharashtra",Rented,400001,Graduate,Salaried,11,95120,698,Gold Personal Loan,353000,12.77,48,1
HDFC-CUST-0412,429399058,Ishaan Jadhav,25,Male,Single,LXQZW9258X,8631675258,ishaanjadhav38@gmail.com,"Nashik, Maharashtra",Rented,422001,Graduate,Salaried,8,122062,735,Gold Credit Card Loan,422000,18.35,42,1
HDFC-CUST-0413,493334993,Atharv Deshmukh,22,Male,Married,VFYMD0537N,8226967904,atharvdeshmukh65@yahoo.com,"Nagpur, Maharashtra",Owned,440001,Diploma,Salaried,8,55031,737,Gold Personal Loan,299000,11.68,42,1
HDFC-CUST-0414,936835083,Rohan Bhat,44,Female,Married,HPEEI3007A,7540986901,rohanbhat27@outlook.com,"Mumbai, Maharashtra",Owned,400001,Diploma,Self-Employed,15,59090,830,Platinum Credit Card Loan,397000,12.66,48,1
HDFC-CUST-0415,86683527,Aditya Tiwari,37,Male,Married,PVEEK9156Q,6820626606,adityatiwari98@outlook.com,"Mumbai, Maharashtra",Owned,400001,10th Pass,Salaried,3,16254,713,Gold Personal Loan,50000,11.84,30,1
HDFC-CUST-0416,737863330,Kavya Shetty,28,Male,Married,WRFLS0081O,7107657416,kavyashetty95@icici.com,"Mumbai, Maharashtra",Owned,400001,12th Pass,Salaried,10,30494,740,Gold Credit Card Loan,77000,18.83,18,1
HDFC-CUST-0417,997476783,Atharv Parekh,46,Male,Married,MZUWL8776Y,7079449182,atharvparekh87@rediffmail.com,"Kolkata, West Bengal",Owned,700001,Postgraduate,Salaried,6,26977,763,Gold Personal Loan,101000,10.89,18,1
HDFC-CUST-0418,467489962,Aarav Deshmukh,35,Female,Married,ZFDRW7235S,7498475570,aaravdeshmukh52@gmail.com,"Kolkata, West Bengal",Rented,700001,Graduate,Salaried,7,29325,733,Gold Credit Card Loan,66000,18.6,36,1
HDFC-CUST-0419,764555789,Ananya Tiwari,43,Male,Single,HQBFX2250O,7349828545,ananyatiwari91@outlook.com,"Nashik, Maharashtra",Rented,422001,Graduate,Self-Employed,12,42291,689,Gold Personal Loan,0,0.0,0,0
HDFC-CUST-0420,11990772,Jiya Thakur,35,Female,Single,RALIG4097F,8649210935,jiyathakur80@gmail.com,"Ahmedabad, Gujarat",Rented,380001,Graduate,Salaried,8,31590,734,Gold Credit Card Loan,119000,17.3,30,1
HDFC-CUST-0421,185496087,Rudra Gupta,50,Female,Single,NVNNM6730F,9852098700,rudragupta28@outlook.com,"Noida, Uttar Pradesh",Rented,201301,Diploma,Self-Employed,8,17250,795,Platinum Personal Loan,57000,7.82,30,1
HDFC-CUST-0422,489808551,Mahika Deshmukh,48,Female,Single,EQUTB9269P,9361040399,mahikadeshmukh93@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Graduate,Salaried,10,58139,648,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0423,347402101,Arnav Salunkhe,32,Female,Married,OTDVU6254B,6039123134,arnavsalunkhe19@icici.com,"Kolhapur, Maharashtra",Rented,416003,Postgraduate,Salaried,5,23395,729,Gold Personal Loan,83000,12.14,36,1
HDFC-CUST-0424,946200951,Saanvi Tripathi,42,Male,Single,CGIXE2822Y,6855625287,saanvitripathi15@outlook.com,"Ahmedabad, Gujarat",Owned,380001,12th Pass,Retired,3,31558,671,Silver Credit Card Loan,50000,25.3,12,1
HDFC-CUST-0425,857842463,Navya Iyer,39,Female,Married,KCEYX2319W,6602719859,navyaiyer10@icici.com,"Gurugram, Haryana",Rented,122001,Graduate,Salaried,2,112834,804,Platinum Personal Loan,1257000,7.33,36,1
HDFC-CUST-0426,977612956,Saanvi Chatterjee,45,Female,Single,ZKPHQ8726A,6412116161,saanvichatterjee15@yahoo.com,"Thane, Maharashtra",Owned,400601,Graduate,Salaried,0,25259,613,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0427,40804248,Sai Sharma,26,Female,Single,FDSUW3466O,7813169242,saisharma16@outlook.com,"Nagpur, Maharashtra",Rented,440001,Graduate,Salaried,14,15000,681,Gold Personal Loan,50000,13.38,18,1
HDFC-CUST-0428,175626770,Ayaan Chatterjee,39,Female,Single,TMTBL3228P,9244176395,ayaanchatterjee92@yahoo.com,"Thane, Maharashtra",Owned,400601,Postgraduate,Salaried,2,34670,746,Gold Credit Card Loan,95000,18.7,36,1
HDFC-CUST-0429,621486504,Trisha Deshmukh,42,Male,Married,GGYYW5996Q,6107743417,trishadeshmukh64@outlook.com,"Nashik, Maharashtra",Rented,422001,Graduate,Salaried,5,69363,830,Platinum Personal Loan,604000,7.79,60,1
HDFC-CUST-0430,202949688,Krishna Naidu,21,Female,Single,IMGIF9005E,7404571957,krishnanaidu38@yahoo.com,"Jaipur, Rajasthan",Owned,302001,Graduate,Salaried,5,106490,715,Gold Credit Card Loan,608000,18.54,48,1
HDFC-CUST-0431,697517956,Reyansh Joshi,25,Male,Married,CGPTY2421Y,6949781525,reyanshjoshi10@rediffmail.com,"Mumbai, Maharashtra",Rented,400001,Diploma,Government,7,25957,681,Gold Personal Loan,88000,13.01,30,1
HDFC-CUST-0432,18401044,Krishna Yadav,21,Male,Single,BEVFH0460X,7377846813,krishnayadav31@outlook.com,"Bengaluru, Karnataka",Owned,560001,Postgraduate,Salaried,9,51276,852,Platinum Credit Card Loan,434000,12.35,36,1
HDFC-CUST-0433,927914957,Ishaan Ghosh,32,Female,Married,EZNOY4672I,7978127405,ishaanghosh98@yahoo.com,"Thane, Maharashtra",Owned,400601,Graduate,Salaried,9,31697,619,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0434,560757312,Arnav Nair,40,Male,Single,GDXNP8253R,6231148282,arnavnair91@gmail.com,"Thane, Maharashtra",Rented,400601,Diploma,Salaried,4,37936,566,Silver Credit Card Loan,0,0.0,0,0
HDFC-CUST-0435,936752215,Aarohi Verma,46,Male,Married,UURWS0176C,6648486069,aarohiverma13@yahoo.com,"Nashik, Maharashtra",Owned,422001,Diploma,Salaried,5,150062,751,Gold Personal Loan,751000,10.35,54,1
HDFC-CUST-0436,452122363,Ayaan Tripathi,35,Female,Single,NTDVH6030N,9050223335,ayaantripathi77@yahoo.com,"Chennai, Tamil Nadu",Owned,600001,12th Pass,Salaried,7,18867,685,Gold Credit Card Loan,0,0.0,0,0
HDFC-CUST-0437,628194953,Ishaan Chauhan,47,Female,Married,OBMKG6643A,7108982589,ishaanchauhan10@outlook.com,"Delhi, Delhi",Owned,110001,Postgraduate,Salaried,5,45411,649,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0438,403961932,Krishna Pawar,23,Male,Single,GRDKR7566J,9208717841,krishnapawar42@gmail.com,"Hyderabad, Telangana",Owned,500001,Graduate,Self-Employed,12,58118,770,Platinum Credit Card Loan,439000,12.84,42,1
HDFC-CUST-0439,658271666,Aditya Yadav,21,Female,Married,SJOEE8764J,9785959021,adityayadav40@icici.com,"Pune, Maharashtra",Rented,411014,Postgraduate,Self-Employed,8,79164,737,Gold Personal Loan,454000,12.04,30,1
HDFC-CUST-0440,615612432,Aarohi Iyer,34,Female,Married,BWGXF7382K,6321105577,aarohiiyer79@gmail.com,"Aurangabad, Maharashtra",Rented,431001,12th Pass,Salaried,9,42008,681,Gold Credit Card Loan,64000,19.04,36,1
HDFC-CUST-0441,923472291,Kiara Iyer,37,Male,Married,XPNTI3454R,6018901711,kiaraiyer86@icici.com,"Ahmedabad, Gujarat",Rented,380001,Graduate,Salaried,9,46661,630,Silver Personal Loan,0,0.0,0,0
HDFC-CUST-0442,612230207,Kiara Sharma,34,Male,Single,PIXBP8865D,8234857417,kiarasharma37@icici.com,"Aurangabad, Maharashtra",Owned,431001,12th Pass,Salaried,11,32886,781,Platinum Credit Card Loan,203000,13.0,24,1
HDFC-CUST-0443,808014370,Siddharth Agarwal,21,Female,Married,BJAUG9497Q,6117001952,siddharthagarwal59@rediffmail.com,"Mumbai, Maharashtra",Owned,400001,Graduate,Salaried,7,45761,766,Gold Personal Loan,173000,10.73,30,1
HDFC-CUST-0444,246581023,Rudra Pandey,33,Female,Married,JVNEO4845E,7982913579,rudrapandey34@outlook.com,"Kolhapur, Maharashtra",Owned,416003,Postgraduate,Self-Employed,1,38746,713,Gold Credit Card Loan,65000,18.77,30,1
HDFC-CUST-0445,886867767,Sai Nair,24,Male,Married,LSPBJ5782F,6742845594,sainair89@icici.com,"Ahmedabad, Gujarat",Owned,380001,Diploma,Self-Employed,8,62766,849,Platinum Personal Loan,570000,7.49,36,1
HDFC-CUST-0446,906051644,Myra Kulkarni,39,Female,Single,UPQOD5278S,7981882774,myrakulkarni82@icici.com,"Aurangabad, Maharashtra",Owned,431001,12th Pass,Salaried,3,33251,645,Silver Credit Card Loan,50000,25.66,30,1
HDFC-CUST-0447,635815364,Vivaan Pillai,37,Male,Married,IYSNF6632Q,7650820346,vivaanpillai28@icici.com,"Hyderabad, Telangana",Owned,500001,Postgraduate,Government,4,57960,613,Silver Personal Loan,115000,18.76,30,1
HDFC-CUST-0448,828881706,Pranav Kulkarni,26,Female,Married,IQYFO8088Y,7833918731,pranavkulkarni85@outlook.com,"Kolkata, West Bengal",Rented,700001,12th Pass,Salaried,8,39419,672,Silver Credit Card Loan,50000,24.75,24,1
HDFC-CUST-0449,858966036,Riya Menon,30,Female,Married,KZDZK2016A,6930606070,riyamenon62@yahoo.com,"Mumbai, Maharashtra",Rented,400001,Graduate,Salaried,11,70239,717,Gold Personal Loan,342000,11.81,36,1
